primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;565.2556389999809;None;566.9720723000355;567.2888200000161;568.4222949999385;568.4388140999945;570.4222425000044;None;7;0;570.4222425000044;None;;;;;;;;3;;;;;;;0.635554000036791;571.972094799974;None;None;None;[];571.972094799974;None;"['7', '7', '7']";"[0.9499029000289738, 1.3979839000385255, 2.677935100044124]";571.972094799974;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;574.9720298999455;None;576.8301172000356;577.1468598999782;578.2800395999802;578.2972574000014;580.2802094999934;None;9;0;580.2802094999934;None;;;;;;;;7;;;;;;;0.6576745000202209;581.846809300012;None;None;None;[];581.846809300012;None;"['9', '9', '9']";"[0.7230327000143006, 1.0430814999854192, 1.4511256000259891]";581.846809300012;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;584.8468598999316;None;586.5214879999403;586.8382670000428;587.9716557000065;587.9882517999504;589.971523599932;None;7;0;589.971523599932;None;;;;;;;;2;;;;;;;0.582446499960497;591.5214955999982;None;None;None;[];591.5214955999982;None;"['7', '7', '7']";"[0.30463210004381835, 0.5364573000697419, 0.7682721000164747]";591.5214955999982;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;594.5298910000129;None;596.0630386000266;596.3798141999869;597.5546706999885;597.571482899948;604.9711258000461;None;9;0;604.9711258000461;None;;;;;;;;9;;;;;;;0.4308756999671459;606.5210012999596;None;None;None;[];606.5210012999596;None;"['9', '9', '9', '9']";"[0.4650325000984594, 0.7930374999996275, 1.0166718000546098, 1.3451583000132814]";606.5210012999596;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;609.5209197000368;None;611.4791689999402;611.7957314000232;612.94589610002;612.9623478000285;625.137278500013;None;9;0;625.137278500013;None;;;;;;;;7;;;;;;;0.42445869999937713;626.6869983000215;None;None;None;[];626.6869983000215;None;"['9', '9']";"[0.4427396999672055, 1.0430793999694288]";626.6869983000215;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;629.6869487999938;None;631.27843820001;631.5951309000375;632.7868500000332;632.8041509999894;636.4534119999735;None;9;0;636.4534119999735;None;;;;;;;;6;;;;;;;0.7805621000006795;637.9949731000233;None;None;None;[];637.9949731000233;None;['9'];[0.5909092000219971];637.9949731000233;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;641.0032618000405;None;642.9612857999746;643.278016999946;644.4862549999962;644.5030841999687;648.9364037000341;None;9;0;648.9364037000341;None;;;;;;;;7;;;;;;;0.6494957000249997;650.4862864000024;None;None;None;[];650.4862864000024;None;"['9', '9', '9', '9', '9']";"[0.24374179996084422, 0.5556789999827743, 0.8115802999818698, 1.2118221999844536, 1.6358961999649182]";650.4862864000024;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;653.4863439999754;None;654.9775502999546;655.2944179000333;656.4444168999325;656.4611003999598;664.3859061000403;None;7;0;664.3859061000403;None;;;;;;;;3;;;;;;;0.6319061000831425;665.9441516000079;None;None;None;[];665.9441516000079;None;"['7', '7']";"[0.6339262999827042, 0.9377528000622988]";665.9441516000079;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;668.9441053000046;None;670.9354626999702;671.252297100029;672.43558759999;672.4522083000047;685.1767784999683;None;9;0;685.1767784999683;None;;;;;;;;6;;;;;;;0.6252021000254899;686.7267483000178;None;None;None;[];686.7267483000178;None;['9'];[0.9871094999834895];686.7267483000178;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;689.7267094999552;None;691.3513945000013;691.6681040000403;692.8349469000241;692.8516343999654;696.3514434000244;None;None;0;696.3514434000244;None;;;;;;;;6;;;;;;;;698.2930809999816;None;None;None;[];698.2930809999816;None;"['9', '9']";"[0.4530518000246957, 1.1246953000081703]";698.2930809999816;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;701.292969299946;None;703.0345047999872;703.3511492999969;704.5260352999903;704.5427544999402;711.8760266000172;None;None;0;711.8760266000172;None;;;;;;;;8;;;;;;;;713.4340569999767;None;None;None;[];713.4340569999767;None;"['9', '9', '9', '9', '9', '9']";"[0.5119427000172436, 0.8315842000301927, 1.1198295999784023, 1.5037428999785334, 1.9440117999911308, 2.584140400053002]";713.4340569999767;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;716.4341916999547;None;718.2922730999999;718.608987799962;719.7340372999897;719.7508158000419;721.7423423000146;None;7;0;721.7423423000146;None;;;;;;;;2;;;;;;;0.45966549997683614;723.2922660999466;None;None;None;[];723.2922660999466;None;"['7', '7', '7']";"[0.5817913999781013, 0.8857818999094889, 1.1415772999171168]";723.2922660999466;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;726.292296999949;None;728.2168792999582;728.5335905000102;729.6841340999817;729.7004467999795;731.6670897000004;None;7;0;731.6670897000004;None;;;;;;;;2;;;;;;;0.43083490000572056;733.2169245999539;None;None;None;[];733.2169245999539;None;"['7', '7', '7']";"[0.3929738999577239, 0.657035099924542, 0.9049668998923153]";733.2169245999539;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;736.225149899954;None;738.150012500002;738.4667032000143;739.6417274000123;739.6584200999932;745.3331617999356;None;7;0;745.3331617999356;None;;;;;;;;3;;;;;;;0.7726149000227451;746.8914914999623;None;None;None;[];746.8914914999623;None;"['7', '7', '7']";"[0.6146957000019029, 0.9103184000123292, 1.3586455000331625]";746.8914914999623;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;749.8998207999393;None;751.2329278000398;751.5498205999611;752.7004017999861;752.7251011999324;760.2993274999317;None;9;0;760.2993274999317;None;;;;;;;;9;;;;;;;0.4625693999696523;761.8493266999722;None;None;None;[];761.8493266999722;None;"['9', '9', '9', '9']";"[0.32866720005404204, 0.6726795000722632, 1.048623300041072, 1.4965924000134692]";761.8493266999722;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;764.8493814000394;None;766.4157787000295;766.7325751000317;767.9495502000209;767.9741419999627;772.8907020000042;None;9;0;772.8907020000042;None;;;;;;;;7;;;;;;;0.9830294999992475;774.4406197000062;None;None;None;[];774.4406197000062;None;"['9', '9']";"[1.2735149000072852, 2.2095477000111714]";774.4406197000062;None;;;S12018;2023_Feb_13_1658;VideoMask;2021.1.2;118.93915781670324;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;777.4404688000213;None;;;;;;
